0,0,0,0,0,0,0,0,0
10,10,10,10,10,10,10,10,10
12,10,10,10,10,11,11,12,11
13,11,10,10,10,11,11,12,11
15,13,10,10,10,12,11,13,14
15,13,10,10,10,14,12,14,17
15,14,10,10,10,14,12,19,19
16,15,10,10,10,14,12,20,22
16,16,10,14,10,21,12,20,22
16,18,10,14,10,21,12,21,22
21,20,10,14,12,22,13,21,22
27,21,10,14,14,22,13,25,23
33,22,10,15,14,22,13,27,25
36,23,10,16,14,25,13,27,29
41,23,10,17,14,26,13,27,31
42,24,10,18,14,26,13,27,31
43,26,10,20,14,27,13,27,34
43,27,10,22,14,29,13,29,35
43,28,10,23,14,31,13,30,36
43,28,10,23,14,32,13,32,36
43,29,10,23,15,33,13,32,36
46,29,10,23,15,33,13,32,37
47,29,10,23,15,34,14,32,40
48,30,10,23,15,36,14,33,40
52,31,10,23,16,38,14,33,42
52,32,10,24,18,40,14,33,42
57,34,10,24,19,42,15,33,44
59,34,10,25,19,45,15,33,44
60,34,10,26,20,46,15,36,44
60,36,10,26,20,48,15,36,45
61,38,10,27,20,49,15,36,47
61,40,10,29,20,50,15,38,49
63,42,10,30,20,51,15,41,49
64,42,10,30,22,51,15,42,50
65,44,11,30,22,53,15,42,51
65,45,11,31,22,58,16,45,54
65,46,12,32,22,60,16,46,55
65,46,12,33,22,62,16,46,55
65,46,12,33,22,64,16,48,58
65,49,12,33,22,65,17,50,60
65,53,12,33,22,66,17,50,62
65,55,12,34,23,67,17,50,64
65,55,12,34,23,68,17,50,64
66,59,12,36,23,68,17,51,65
66,59,12,39,23,69,17,51,65
66,61,12,39,23,70,17,55,66
71,64,12,40,24,73,17,55,67
71,66,12,40,24,75,18,56,67
74,67,12,40,25,76,18,57,69
76,68,12,41,26,77,18,57,69
79,74,12,41,26,79,18,58,73
79,77,12,41,26,80,18,59,76
80,77,12,41,26,81,18,61,77
80,77,12,41,26,81,18,62,78
81,78,12,41,26,81,18,63,81
81,78,12,43,26,82,18,65,83
81,79,12,43,26,83,18,65,83
82,81,12,43,26,83,18,65,83
84,83,12,43,26,83,18,66,84
91,85,12,43,28,85,18,67,85
92,89,12,45,28,85,18,68,86
92,90,12,46,29,85,18,69,87
92,91,12,47,30,85,18,70,87
92,91,12,47,31,87,18,70,89
92,94,12,48,31,88,19,71,90
92,97,12,48,31,89,19,72,93
92,97,12,49,32,90,20,72,93
92,97,12,50,33,91,20,72,96
93,99,12,52,33,91,20,73,96
93,99,12,52,33,94,20,73,98
94,99,12,53,33,95,20,73,100
94,99,12,54,33,95,20,74,100
94,101,12,55,33,97,21,76,105
100,102,12,56,33,98,21,80,106
106,103,12,56,33,100,21,80,106
108,104,12,58,33,101,22,81,109
108,105,12,59,33,102,22,83,110
110,109,12,59,33,103,22,83,110
111,110,12,59,33,104,22,86,111
112,113,12,59,33,109,22,89,112
113,115,12,59,33,110,22,90,112
113,116,12,60,33,112,22,90,112
115,116,12,60,34,113,22,91,114
115,119,12,60,34,114,22,91,116
117,121,12,61,35,115,22,92,116
119,122,12,62,35,116,22,93,117
119,125,12,63,35,117,22,93,117
120,126,12,65,35,117,22,96,118
120,128,12,65,35,120,22,96,119
120,129,12,71,35,122,22,98,119
121,129,12,73,36,123,22,99,121
121,130,12,75,36,124,22,99,124
123,131,12,76,37,126,22,99,125
123,131,12,78,37,126,22,99,126
123,132,12,79,38,126,22,100,129
123,132,12,79,39,129,22,101,131
123,133,12,81,39,131,22,102,133
123,133,12,81,40,134,22,103,137
123,134,12,81,40,136,22,104,137
125,134,12,81,40,140,22,106,138
127,134,12,82,40,140,23,106,138
128,137,12,82,40,140,23,106,139
129,139,12,82,41,141,25,106,141
129,139,12,83,41,143,25,107,144
129,139,12,83,42,144,26,107,145
130,140,12,83,42,146,26,107,145
130,140,12,85,42,147,26,109,146
131,143,12,86,42,148,26,110,146
131,143,12,88,42,149,26,111,146
131,144,12,88,43,152,26,112,147
132,144,12,88,43,154,26,114,149
132,144,12,88,43,156,26,114,151
132,144,12,90,44,158,26,114,152
133,144,12,91,44,159,26,114,153
134,144,12,92,44,161,26,114,153
134,146,12,93,44,162,26,114,155
134,147,12,93,44,162,26,115,156
134,148,12,95,44,164,26,115,156
135,149,12,97,45,165,26,116,158
135,151,12,98,46,166,26,116,160
135,152,12,98,46,168,26,118,161
136,152,12,98,47,168,26,120,163
136,154,12,100,47,171,26,120,163
138,154,12,100,47,172,26,120,164
138,154,12,100,47,173,27,122,164
139,155,12,102,47,176,27,123,165
140,155,12,104,48,179,27,124,165
143,155,12,105,48,182,28,126,166
144,157,12,106,48,183,28,128,167
144,158,12,110,48,185,29,129,167
144,158,12,110,49,187,29,129,169
144,162,12,111,49,189,30,130,170
144,163,12,111,49,191,30,131,171
145,164,12,111,49,192,30,131,173
145,164,12,113,49,196,30,131,176
146,164,12,114,50,200,30,132,176
146,164,12,114,50,203,30,134,176
146,167,12,114,50,204,30,135,180
146,167,12,114,50,205,30,137,180
146,168,12,115,51,207,30,139,181
148,168,12,116,51,207,31,139,182
148,169,12,116,51,208,31,140,183
148,171,12,116,51,210,32,140,185
148,171,12,116,51,211,32,141,185
149,172,12,116,51,211,32,142,185
150,174,12,116,51,211,32,144,186
152,175,12,118,51,213,32,145,186
153,176,12,118,52,215,32,146,186
156,178,12,119,52,216,33,148,188
156,178,12,120,52,217,33,148,190
156,179,12,121,52,220,33,151,190
156,181,12,121,52,223,33,152,190
157,182,12,122,52,228,33,155,192
157,183,12,122,52,228,33,156,193
157,186,12,122,52,228,34,156,193
158,187,12,122,52,229,34,156,194
161,189,12,122,52,234,34,156,199
162,189,12,125,52,235,34,158,200
162,189,12,126,52,238,34,159,203
164,192,12,127,52,239,34,160,203
164,193,12,127,52,239,35,162,203
167,195,12,127,52,240,35,162,204
167,195,12,127,52,243,35,162,204
168,196,12,127,53,244,35,163,205
171,198,12,127,53,246,35,163,205
175,202,12,127,54,247,36,166,208
178,202,12,129,54,249,36,167,211
178,203,12,129,54,250,36,167,213
178,206,12,130,55,250,36,168,215
179,207,12,133,56,254,37,169,218
179,208,12,134,56,254,37,169,221
181,208,12,136,57,257,38,171,222
182,209,12,138,58,258,38,171,224
187,209,12,138,58,262,38,172,225
188,210,12,138,58,263,38,174,226
190,211,12,138,58,263,38,175,226
193,212,12,138,59,264,38,176,228
194,213,12,139,59,266,39,176,228
194,213,12,139,59,267,39,176,228
194,214,12,141,59,270,39,178,230
196,215,12,142,59,270,39,178,231
197,215,12,142,59,271,39,178,232
201,215,12,143,59,281,39,178,234
203,215,12,146,60,288,39,180,235
206,216,12,146,60,290,39,181,237
208,219,12,146,60,291,39,181,238
209,220,12,146,60,293,39,182,242
210,223,12,148,60,294,39,184,243
210,225,12,150,60,295,40,184,244
210,226,12,150,60,297,40,184,244
211,227,12,150,60,297,41,185,245
212,228,12,151,61,299,41,186,246
213,228,12,153,61,303,41,188,248
214,229,12,154,62,303,41,189,250
215,230,12,154,62,304,41,191,252
218,232,12,154,62,306,43,191,254
220,235,12,154,62,306,43,191,256
220,236,12,154,62,308,44,192,257
222,238,12,154,62,310,44,195,260
230,241,12,155,62,311,44,195,262
232,243,12,155,62,312,44,195,263
233,244,12,158,62,314,46,195,265
238,244,13,158,62,317,46,196,270
239,245,13,158,62,317,46,196,272
240,249,13,158,62,319,46,196,275
240,251,13,159,63,319,46,198,278
